time,temperature_2m_mean,temperature_2m_min,temperature_2m_max,precipitation_sum,rain_sum,et0_fao_evapotranspiration,region,latitude_requested,longitude_requested,latitude_returned,longitude_returned,elevation_m,date,year,month,region_normalised
2015-10-24,11.5,7.4,15.4,0.0,0.0,1.0,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-10-24,2015,10,centre - val de loire
2015-10-25,12.3,10.1,14.3,0.0,0.0,1.11,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-10-25,2015,10,centre - val de loire
2015-10-26,11.9,7.8,18.1,0.0,0.0,1.4,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-10-26,2015,10,centre - val de loire
2015-10-27,15.0,11.8,20.3,2.7,2.7,1.7,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-10-27,2015,10,centre - val de loire
2015-10-28,12.8,9.3,14.6,8.8,8.8,0.88,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-10-28,2015,10,centre - val de loire
2015-10-29,11.2,8.6,15.7,0.0,0.0,0.86,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-10-29,2015,10,centre - val de loire
2015-10-30,11.3,7.8,16.9,0.0,0.0,1.33,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-10-30,2015,10,centre - val de loire
2015-10-31,11.0,6.0,19.4,0.0,0.0,1.36,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-10-31,2015,10,centre - val de loire
2015-11-01,11.6,5.3,20.4,0.0,0.0,1.45,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-11-01,2015,11,centre - val de loire
2015-11-02,10.0,6.2,15.4,0.0,0.0,1.3,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-11-02,2015,11,centre - val de loire
2015-11-03,13.0,10.7,16.2,10.7,10.7,0.96,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-11-03,2015,11,centre - val de loire
2015-11-04,14.6,13.3,16.5,4.2,4.2,1.08,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-11-04,2015,11,centre - val de loire
2015-11-05,14.2,10.9,17.6,1.5,1.5,1.17,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-11-05,2015,11,centre - val de loire
2015-11-06,16.5,14.9,18.5,3.4,3.4,0.58,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-11-06,2015,11,centre - val de loire
2015-11-07,16.9,13.2,21.5,0.0,0.0,1.09,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-11-07,2015,11,centre - val de loire
2015-11-08,15.4,11.0,21.4,0.0,0.0,1.24,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-11-08,2015,11,centre - val de loire
2015-11-09,14.9,11.7,17.5,0.0,0.0,1.39,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-11-09,2015,11,centre - val de loire
2015-11-10,11.8,10.3,15.3,0.0,0.0,0.87,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-11-10,2015,11,centre - val de loire
2015-11-11,12.3,10.1,14.6,0.1,0.1,0.42,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-11-11,2015,11,centre - val de loire
2015-11-12,12.5,10.9,15.8,0.0,0.0,0.83,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-11-12,2015,11,centre - val de loire
2015-11-13,11.9,9.2,15.4,0.2,0.2,0.75,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-11-13,2015,11,centre - val de loire
2015-11-14,9.1,5.0,12.5,0.0,0.0,1.21,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-11-14,2015,11,centre - val de loire
2015-11-15,11.7,9.9,15.7,0.0,0.0,1.06,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-11-15,2015,11,centre - val de loire
2015-11-16,12.3,10.1,14.8,0.0,0.0,0.96,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-11-16,2015,11,centre - val de loire
2015-11-17,14.8,13.4,16.1,3.4,3.4,0.72,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-11-17,2015,11,centre - val de loire
2015-11-18,14.0,11.3,15.9,0.1,0.1,1.14,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-11-18,2015,11,centre - val de loire
2015-11-19,14.1,12.6,16.1,0.3,0.3,0.69,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-11-19,2015,11,centre - val de loire
2015-11-20,12.4,8.3,14.7,27.0,27.0,0.4,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-11-20,2015,11,centre - val de loire
2015-11-21,5.8,4.0,7.6,3.3,3.3,0.86,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-11-21,2015,11,centre - val de loire
2015-11-22,2.8,-0.2,6.2,0.0,0.0,0.85,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-11-22,2015,11,centre - val de loire
2015-11-23,1.8,-1.0,5.7,0.0,0.0,0.61,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-11-23,2015,11,centre - val de loire
2015-11-24,1.5,-2.8,6.4,3.5,3.5,0.24,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-11-24,2015,11,centre - val de loire
2015-11-25,8.5,6.7,10.5,5.0,5.0,0.61,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-11-25,2015,11,centre - val de loire
2015-11-26,5.3,1.8,9.5,0.0,0.0,0.64,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-11-26,2015,11,centre - val de loire
2015-11-27,3.4,-0.1,5.8,0.2,0.2,0.54,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-11-27,2015,11,centre - val de loire
2015-11-28,6.6,3.0,9.3,0.8,0.8,0.99,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-11-28,2015,11,centre - val de loire
2015-11-29,10.5,7.3,13.0,1.5,1.5,1.25,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-11-29,2015,11,centre - val de loire
2015-11-30,11.4,10.0,12.7,0.0,0.0,1.13,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-11-30,2015,11,centre - val de loire
2015-12-01,11.4,10.3,13.0,0.0,0.0,0.98,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-12-01,2015,12,centre - val de loire
2015-12-02,9.4,5.3,12.0,0.0,0.0,0.81,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-12-02,2015,12,centre - val de loire
2015-12-03,5.8,2.8,9.7,0.0,0.0,0.65,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-12-03,2015,12,centre - val de loire
2015-12-04,8.4,2.4,11.2,0.0,0.0,0.92,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-12-04,2015,12,centre - val de loire
2015-12-05,4.0,0.8,8.7,0.0,0.0,0.48,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-12-05,2015,12,centre - val de loire
2015-12-06,8.2,4.5,12.1,0.0,0.0,0.53,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-12-06,2015,12,centre - val de loire
2015-12-07,9.9,7.1,14.6,0.0,0.0,0.79,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-12-07,2015,12,centre - val de loire
2015-12-08,8.4,5.5,11.5,7.0,7.0,0.38,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-12-08,2015,12,centre - val de loire
2015-12-09,5.7,2.0,9.6,0.0,0.0,0.5,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-12-09,2015,12,centre - val de loire
2015-12-10,2.8,1.2,4.3,0.0,0.0,0.37,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-12-10,2015,12,centre - val de loire
2015-12-11,5.4,0.5,9.9,0.0,0.0,0.3,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-12-11,2015,12,centre - val de loire
2015-12-12,9.2,7.5,10.6,0.0,0.0,0.29,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-12-12,2015,12,centre - val de loire
2015-12-13,5.3,3.9,7.7,0.0,0.0,0.23,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-12-13,2015,12,centre - val de loire
2015-12-14,4.4,0.9,9.3,0.0,0.0,0.49,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-12-14,2015,12,centre - val de loire
2015-12-15,8.7,6.4,11.0,16.0,16.0,0.36,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-12-15,2015,12,centre - val de loire
2015-12-16,12.1,10.3,13.9,0.4,0.4,0.3,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-12-16,2015,12,centre - val de loire
2015-12-17,12.4,9.3,16.1,0.0,0.0,0.82,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-12-17,2015,12,centre - val de loire
2015-12-18,11.6,10.4,12.7,0.3,0.3,0.32,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-12-18,2015,12,centre - val de loire
2015-12-19,10.8,7.4,14.9,0.0,0.0,0.72,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-12-19,2015,12,centre - val de loire
2015-12-20,11.3,9.4,13.6,2.5,2.5,0.9,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-12-20,2015,12,centre - val de loire
2015-12-21,10.9,9.0,12.9,0.6,0.6,0.87,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-12-21,2015,12,centre - val de loire
2015-12-22,11.6,9.9,13.9,0.0,0.0,1.4,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-12-22,2015,12,centre - val de loire
2015-12-23,10.8,8.1,13.0,0.0,0.0,0.86,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-12-23,2015,12,centre - val de loire
2015-12-24,10.7,9.1,12.7,0.6,0.6,0.89,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-12-24,2015,12,centre - val de loire
2015-12-25,11.6,9.8,14.9,0.0,0.0,1.0,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-12-25,2015,12,centre - val de loire
2015-12-26,9.2,6.3,13.5,0.0,0.0,0.66,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-12-26,2015,12,centre - val de loire
2015-12-27,8.3,5.9,13.1,0.0,0.0,0.6,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-12-27,2015,12,centre - val de loire
2015-12-28,7.7,3.8,12.6,0.0,0.0,0.83,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-12-28,2015,12,centre - val de loire
2015-12-29,9.4,6.0,12.0,2.5,2.5,0.89,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-12-29,2015,12,centre - val de loire
2015-12-30,7.7,5.7,11.1,0.0,0.0,0.9,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-12-30,2015,12,centre - val de loire
2015-12-31,9.1,6.4,11.6,3.2,3.2,0.83,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2015-12-31,2015,12,centre - val de loire
2016-01-01,6.0,4.1,7.7,1.0,1.0,0.43,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-01-01,2016,1,centre - val de loire
2016-01-02,9.0,7.1,10.9,1.9,1.9,0.86,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-01-02,2016,1,centre - val de loire
2016-01-03,6.8,5.2,8.4,10.5,10.5,0.38,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-01-03,2016,1,centre - val de loire
2016-01-04,7.4,5.5,9.9,2.3,2.3,0.73,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-01-04,2016,1,centre - val de loire
2016-01-05,6.9,5.8,8.9,1.1,1.1,0.69,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-01-05,2016,1,centre - val de loire
2016-01-06,7.3,6.6,8.9,0.1,0.1,0.46,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-01-06,2016,1,centre - val de loire
2016-01-07,8.4,5.7,12.3,13.6,13.6,0.93,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-01-07,2016,1,centre - val de loire
2016-01-08,5.6,3.1,8.8,0.2,0.2,0.42,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-01-08,2016,1,centre - val de loire
2016-01-09,7.8,4.6,11.2,1.8,1.8,0.7,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-01-09,2016,1,centre - val de loire
2016-01-10,6.7,5.7,8.5,5.0,5.0,0.47,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-01-10,2016,1,centre - val de loire
2016-01-11,7.1,5.7,8.2,7.4,7.4,0.68,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-01-11,2016,1,centre - val de loire
2016-01-12,6.7,5.1,8.1,1.8,1.8,1.09,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-01-12,2016,1,centre - val de loire
2016-01-13,4.3,2.0,6.7,0.0,0.0,0.84,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-01-13,2016,1,centre - val de loire
2016-01-14,4.2,2.6,7.5,1.7,1.7,0.53,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-01-14,2016,1,centre - val de loire
2016-01-15,1.7,-0.7,4.5,1.8,0.1,0.57,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-01-15,2016,1,centre - val de loire
2016-01-16,1.5,-1.3,5.3,0.0,0.0,0.46,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-01-16,2016,1,centre - val de loire
2016-01-17,1.4,-1.5,5.0,0.0,0.0,0.44,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-01-17,2016,1,centre - val de loire
2016-01-18,-0.1,-1.0,1.2,0.2,0.0,0.49,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-01-18,2016,1,centre - val de loire
2016-01-19,0.2,-1.2,2.0,0.0,0.0,0.32,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-01-19,2016,1,centre - val de loire
2016-01-20,-0.5,-1.9,0.9,0.0,0.0,0.38,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-01-20,2016,1,centre - val de loire
2016-01-21,-0.1,-2.3,4.0,0.0,0.0,0.54,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-01-21,2016,1,centre - val de loire
2016-01-22,2.0,-1.5,7.3,5.1,5.1,0.31,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-01-22,2016,1,centre - val de loire
2016-01-23,7.0,4.2,8.4,0.0,0.0,0.3,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-01-23,2016,1,centre - val de loire
2016-01-24,6.9,4.0,11.2,0.1,0.1,0.4,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-01-24,2016,1,centre - val de loire
2016-01-25,7.5,2.6,14.0,0.0,0.0,1.04,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-01-25,2016,1,centre - val de loire
2016-01-26,9.1,7.3,11.5,0.0,0.0,0.63,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-01-26,2016,1,centre - val de loire
2016-01-27,10.1,9.0,11.7,1.6,1.6,0.98,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-01-27,2016,1,centre - val de loire
2016-01-28,8.5,3.3,10.8,4.7,4.7,0.48,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-01-28,2016,1,centre - val de loire
2016-01-29,5.1,1.4,9.5,0.0,0.0,0.77,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-01-29,2016,1,centre - val de loire
2016-01-30,8.5,7.8,10.4,7.3,7.3,0.74,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-01-30,2016,1,centre - val de loire
2016-01-31,10.2,7.0,13.4,3.9,3.9,0.37,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-01-31,2016,1,centre - val de loire
2016-02-01,11.8,10.9,12.8,0.0,0.0,0.99,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-02-01,2016,2,centre - val de loire
2016-02-02,10.3,7.4,11.4,4.7,4.7,0.51,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-02-02,2016,2,centre - val de loire
2016-02-03,6.3,5.2,8.0,2.0,2.0,0.97,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-02-03,2016,2,centre - val de loire
2016-02-04,6.3,2.1,10.3,0.0,0.0,0.41,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-02-04,2016,2,centre - val de loire
2016-02-05,9.5,7.0,10.9,0.0,0.0,0.47,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-02-05,2016,2,centre - val de loire
2016-02-06,10.1,6.1,15.0,0.0,0.0,1.78,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-02-06,2016,2,centre - val de loire
2016-02-07,8.9,6.4,12.5,4.7,4.7,1.58,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-02-07,2016,2,centre - val de loire
2016-02-08,9.8,8.0,11.0,6.1,6.1,1.48,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-02-08,2016,2,centre - val de loire
2016-02-09,7.9,4.0,12.1,17.3,17.3,0.89,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-02-09,2016,2,centre - val de loire
2016-02-10,4.4,2.3,7.8,0.0,0.0,1.3,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-02-10,2016,2,centre - val de loire
2016-02-11,3.1,0.1,7.0,1.1,1.1,0.76,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-02-11,2016,2,centre - val de loire
2016-02-12,4.1,2.0,6.9,8.2,8.1,0.26,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-02-12,2016,2,centre - val de loire
2016-02-13,7.7,4.8,10.4,7.4,7.4,1.04,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-02-13,2016,2,centre - val de loire
2016-02-14,6.5,4.0,8.6,3.8,3.8,0.87,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-02-14,2016,2,centre - val de loire
2016-02-15,3.4,2.0,6.3,0.0,0.0,1.07,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-02-15,2016,2,centre - val de loire
2016-02-16,1.6,-1.3,5.3,0.0,0.0,1.1,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-02-16,2016,2,centre - val de loire
2016-02-17,-0.4,-4.5,3.0,0.0,0.0,0.94,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-02-17,2016,2,centre - val de loire
2016-02-18,1.3,-1.9,4.3,0.9,0.9,0.72,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-02-18,2016,2,centre - val de loire
2016-02-19,3.6,-0.9,8.9,1.0,1.0,1.16,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-02-19,2016,2,centre - val de loire
2016-02-20,9.2,5.5,11.9,1.1,1.1,0.73,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-02-20,2016,2,centre - val de loire
2016-02-21,11.0,9.8,12.1,0.0,0.0,0.99,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-02-21,2016,2,centre - val de loire
2016-02-22,10.3,9.2,11.7,1.2,1.2,1.12,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-02-22,2016,2,centre - val de loire
2016-02-23,7.4,3.2,9.8,2.9,2.9,0.83,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-02-23,2016,2,centre - val de loire
2016-02-24,3.7,0.8,5.7,7.0,7.0,0.55,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-02-24,2016,2,centre - val de loire
2016-02-25,4.2,0.9,7.5,0.3,0.3,1.15,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-02-25,2016,2,centre - val de loire
2016-02-26,3.3,0.9,6.9,0.2,0.2,1.18,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-02-26,2016,2,centre - val de loire
2016-02-27,3.4,-0.8,8.1,0.0,0.0,1.55,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-02-27,2016,2,centre - val de loire
2016-02-28,3.8,0.4,7.4,0.0,0.0,1.82,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-02-28,2016,2,centre - val de loire
2016-02-29,3.4,-0.1,8.0,0.0,0.0,1.93,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-02-29,2016,2,centre - val de loire
2016-03-01,3.3,-2.1,8.9,2.3,2.3,0.55,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-03-01,2016,3,centre - val de loire
2016-03-02,7.8,3.7,10.1,7.0,7.0,1.24,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-03-02,2016,3,centre - val de loire
2016-03-03,6.6,4.4,9.2,2.4,2.4,1.5,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-03-03,2016,3,centre - val de loire
2016-03-04,6.4,5.0,8.5,18.8,18.8,0.65,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-03-04,2016,3,centre - val de loire
2016-03-05,4.4,3.2,6.7,1.3,1.3,0.96,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-03-05,2016,3,centre - val de loire
2016-03-06,3.9,1.1,7.3,1.0,1.0,1.37,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-03-06,2016,3,centre - val de loire
2016-03-07,3.3,1.5,5.1,0.1,0.1,1.29,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-03-07,2016,3,centre - val de loire
2016-03-08,3.4,-1.1,8.0,0.4,0.4,1.43,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-03-08,2016,3,centre - val de loire
2016-03-09,6.2,4.5,9.4,12.2,12.2,1.12,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-03-09,2016,3,centre - val de loire
2016-03-10,6.3,3.9,8.8,0.0,0.0,1.09,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-03-10,2016,3,centre - val de loire
2016-03-11,7.2,4.2,10.2,0.0,0.0,1.57,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-03-11,2016,3,centre - val de loire
2016-03-12,5.9,1.0,11.2,0.0,0.0,1.87,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-03-12,2016,3,centre - val de loire
2016-03-13,5.8,0.7,10.7,0.0,0.0,1.94,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-03-13,2016,3,centre - val de loire
2016-03-14,6.3,2.4,9.7,0.0,0.0,2.04,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-03-14,2016,3,centre - val de loire
2016-03-15,6.2,0.1,12.0,0.0,0.0,2.45,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-03-15,2016,3,centre - val de loire
2016-03-16,5.6,2.6,7.9,0.1,0.1,1.81,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-03-16,2016,3,centre - val de loire
2016-03-17,7.2,1.9,13.2,0.0,0.0,2.54,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-03-17,2016,3,centre - val de loire
2016-03-18,6.1,0.4,12.6,0.0,0.0,2.2,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-03-18,2016,3,centre - val de loire
2016-03-19,5.2,2.3,8.7,0.0,0.0,1.64,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-03-19,2016,3,centre - val de loire
2016-03-20,5.9,3.8,8.9,0.0,0.0,2.05,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-03-20,2016,3,centre - val de loire
2016-03-21,6.5,2.3,9.9,0.0,0.0,1.46,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-03-21,2016,3,centre - val de loire
2016-03-22,7.6,3.5,12.0,0.0,0.0,2.24,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-03-22,2016,3,centre - val de loire
2016-03-23,6.9,3.6,9.8,0.0,0.0,1.49,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-03-23,2016,3,centre - val de loire
2016-03-24,7.8,3.6,11.0,0.0,0.0,1.51,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-03-24,2016,3,centre - val de loire
2016-03-25,9.0,6.7,13.8,4.3,4.3,0.72,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-03-25,2016,3,centre - val de loire
2016-03-26,10.9,6.9,15.6,0.0,0.0,1.22,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-03-26,2016,3,centre - val de loire
2016-03-27,10.1,6.7,13.5,6.9,6.9,2.26,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-03-27,2016,3,centre - val de loire
2016-03-28,10.6,8.3,13.8,8.7,8.7,2.54,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-03-28,2016,3,centre - val de loire
2016-03-29,9.8,6.1,13.4,0.9,0.9,1.94,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-03-29,2016,3,centre - val de loire
2016-03-30,9.5,7.8,10.3,2.9,2.9,0.9,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-03-30,2016,3,centre - val de loire
2016-03-31,6.6,5.8,7.8,20.1,20.1,0.45,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-03-31,2016,3,centre - val de loire
2016-04-01,7.1,3.2,11.6,0.0,0.0,2.0,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-04-01,2016,4,centre - val de loire
2016-04-02,7.3,3.2,11.0,4.6,4.6,1.23,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-04-02,2016,4,centre - val de loire
2016-04-03,13.8,8.7,20.9,3.0,3.0,2.83,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-04-03,2016,4,centre - val de loire
2016-04-04,12.2,9.4,15.6,5.7,5.7,2.61,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-04-04,2016,4,centre - val de loire
2016-04-05,11.7,8.3,15.7,0.1,0.1,2.76,Centre — Val de Loire,47.9029,1.9093,48.0,2.0,116.0,2016-04-05,2016,4,centre - val de loire
